52.846000	52.846000	B
52.869000	52.869000	B
53.052000	53.052000	B
53.137000	53.137000	B
53.263000	53.263000	B
53.287000	53.287000	B
53.308000	53.308000	B
53.332000	53.332000	B
53.514000	53.514000	B
53.602000	53.602000	B
53.724000	53.724000	B
53.745000	53.745000	B
53.768000	53.768000	B
53.793000	53.793000	B
54.064000	54.064000	B
54.139000	54.139000	B
54.182000	54.182000	B
54.206000	54.206000	B
54.253000	54.253000	B
54.299000	54.299000	B
54.369000	54.369000	B
54.390000	54.390000	B
54.413000	54.413000	B
54.437000	54.437000	B
54.530000	54.530000	B
54.621000	54.621000	B
54.648000	54.648000	B
54.671000	54.671000	B
54.697000	54.697000	B
54.718000	54.718000	B
54.733000	54.733000	B
54.897000	54.897000	B
54.993000	54.993000	B
55.110000	55.110000	B
55.134000	55.134000	B
55.177000	55.177000	B
55.290000	55.290000	B
55.312000	55.312000	B
55.335000	55.335000	B
55.359000	55.359000	B
55.449000	55.449000	B
55.524000	55.524000	B
55.545000	55.545000	B
55.570000	55.570000	B
55.592000	55.592000	B
55.613000	55.613000	B
55.636000	55.636000	B
55.778000	55.778000	B
55.798000	55.798000	B
55.820000	55.820000	B
55.915000	55.915000	B
56.007000	56.007000	B
56.032000	56.032000	B
56.054000	56.054000	B
56.076000	56.076000	B
56.098000	56.098000	B
56.280000	56.280000	B
56.304000	56.304000	B
56.378000	56.378000	B
56.494000	56.494000	B
56.516000	56.516000	B
56.537000	56.537000	B
56.561000	56.561000	B
56.840000	56.840000	B
56.931000	56.931000	B
57.023000	57.023000	B
57.302000	57.302000	B
57.370000	57.370000	B
57.392000	57.392000	B
57.465000	57.465000	B
57.487000	57.487000	B
57.763000	57.763000	B
57.854000	57.854000	B
57.881000	57.881000	B
57.904000	57.904000	B
57.947000	57.947000	B
57.964000	57.964000	B
58.226000	58.226000	B
58.412000	58.412000	B
58.679000	58.679000	B
58.775000	58.775000	B
58.802000	58.802000	B
58.824000	58.824000	B
58.847000	58.847000	B
58.871000	58.871000	B
59.147000	59.147000	B
59.240000	59.240000	B
59.266000	59.266000	B
59.287000	59.287000	B
59.310000	59.310000	B
59.332000	59.332000	B
59.611000	59.611000	B
59.723000	59.723000	B
59.746000	59.746000	B
59.769000	59.769000	B
59.792000	59.792000	B
59.953000	59.953000	B
59.974000	59.974000	B
60.070000	60.070000	B
60.161000	60.161000	B
60.188000	60.188000	B
60.210000	60.210000	B
60.232000	60.232000	B
60.255000	60.255000	B
60.531000	60.531000	B
60.623000	60.623000	B
60.649000	60.649000	B
60.672000	60.672000	B
60.716000	60.716000	B
60.853000	60.853000	B
60.988000	60.988000	B
61.084000	61.084000	B
61.110000	61.110000	B
61.132000	61.132000	B
61.153000	61.153000	B
61.176000	61.176000	B
61.244000	61.244000	B
61.317000	61.317000	B
61.447000	61.447000	B
61.570000	61.570000	B
61.592000	61.592000	B
61.614000	61.614000	B
61.751000	61.751000	B
61.773000	61.773000	B
61.796000	61.796000	B
61.818000	61.818000	B
61.841000	61.841000	B
61.916000	61.916000	B
62.006000	62.006000	B
62.032000	62.032000	B
62.055000	62.055000	B
62.098000	62.098000	B
62.286000	62.286000	B
62.371000	62.371000	B
62.447000	62.447000	B
62.468000	62.468000	B
62.492000	62.492000	B
62.514000	62.514000	B
62.537000	62.537000	B
62.559000	62.559000	B
62.607000	62.607000	B
62.624000	62.624000	B
62.657000	62.657000	B
62.675000	62.675000	B
62.700000	62.700000	B
62.747000	62.747000	B
62.770000	62.770000	B
62.829000	62.829000	B
62.981000	62.981000	B
63.001000	63.001000	B
63.025000	63.025000	B
63.042000	63.042000	B
63.093000	63.093000	B
63.207000	63.207000	B
63.301000	63.301000	B
63.391000	63.391000	B
63.418000	63.418000	B
63.440000	63.440000	B
63.460000	63.460000	B
63.483000	63.483000	B
63.669000	63.669000	B
63.755000	63.755000	B
63.878000	63.878000	B
63.902000	63.902000	B
63.996000	63.996000	B
64.007000	64.007000	B
64.227000	64.227000	B
64.237000	64.237000	B
64.298000	64.298000	B
64.358000	64.358000	B
64.372000	64.372000	B
64.391000	64.391000	B
64.413000	64.413000	B
64.430000	64.430000	B
64.592000	64.592000	B
64.689000	64.689000	B
64.699000	64.699000	B
64.756000	64.756000	B
64.852000	64.852000	B
64.936000	64.936000	B
65.148000	65.148000	B
65.217000	65.217000	B
65.240000	65.240000	B
65.266000	65.266000	B
65.286000	65.286000	B
65.309000	65.309000	B
65.329000	65.329000	B
65.512000	65.512000	B
65.602000	65.602000	B
65.723000	65.723000	B
65.746000	65.746000	B
65.769000	65.769000	B
65.795000	65.795000	B
65.858000	65.858000	B
66.069000	66.069000	B
66.162000	66.162000	B
66.189000	66.189000	B
66.210000	66.210000	B
66.233000	66.233000	B
66.255000	66.255000	B
66.437000	66.437000	B
66.532000	66.532000	B
66.623000	66.623000	B
66.650000	66.650000	B
66.671000	66.671000	B
66.692000	66.692000	B
66.718000	66.718000	B
66.763000	66.763000	B
66.780000	66.780000	B
66.995000	66.995000	B
67.063000	67.063000	B
67.085000	67.085000	B
67.110000	67.110000	B
67.132000	67.132000	B
67.153000	67.153000	B
67.179000	67.179000	B
67.365000	67.365000	B
67.454000	67.454000	B
67.523000	67.523000	B
67.546000	67.546000	B
67.574000	67.574000	B
67.595000	67.595000	B
67.617000	67.617000	B
67.909000	67.909000	B
68.008000	68.008000	B
68.058000	68.058000	B
68.080000	68.080000	B
68.101000	68.101000	B
68.378000	68.378000	B
68.467000	68.467000	B
68.494000	68.494000	B
68.516000	68.516000	B
68.537000	68.537000	B
68.560000	68.560000	B
68.838000	68.838000	B
68.955000	68.955000	B
68.977000	68.977000	B
69.000000	69.000000	B
69.025000	69.025000	B
69.301000	69.301000	B
69.394000	69.394000	B
69.420000	69.420000	B
69.442000	69.442000	B
69.485000	69.485000	B
69.666000	69.666000	B
69.763000	69.763000	B
69.832000	69.832000	B
69.854000	69.854000	B
69.902000	69.902000	B
69.924000	69.924000	B
69.947000	69.947000	B
70.131000	70.131000	B
70.224000	70.224000	B
70.292000	70.292000	B
70.317000	70.317000	B
70.368000	70.368000	B
70.386000	70.386000	B
70.409000	70.409000	B
70.686000	70.686000	B
70.803000	70.803000	B
70.826000	70.826000	B
70.846000	70.846000	B
70.870000	70.870000	B
71.007000	71.007000	B
71.149000	71.149000	B
71.235000	71.235000	B
71.263000	71.263000	B
71.284000	71.284000	B
71.306000	71.306000	B
71.330000	71.330000	B
71.609000	71.609000	B
71.678000	71.678000	B
72.070000	72.070000	B
72.140000	72.140000	B
72.165000	72.165000	B
72.212000	72.212000	B
72.534000	72.534000	B
72.602000	72.602000	B
72.673000	72.673000	B
72.693000	72.693000	B
72.992000	72.992000	B
73.085000	73.085000	B
73.112000	73.112000	B
73.134000	73.134000	B
73.158000	73.158000	B
73.456000	73.456000	B
73.525000	73.525000	B
73.547000	73.547000	B
73.599000	73.599000	B
73.618000	73.618000	B
73.638000	73.638000	B
73.918000	73.918000	B
73.987000	73.987000	B
74.009000	74.009000	B
74.079000	74.079000	B
74.102000	74.102000	B
74.117000	74.117000	B
74.378000	74.378000	B
74.492000	74.492000	B
74.516000	74.516000	B
74.538000	74.538000	B
74.563000	74.563000	B
74.839000	74.839000	B
75.303000	75.303000	B
75.390000	75.390000	B
75.416000	75.416000	B
75.440000	75.440000	B
75.464000	75.464000	B
75.488000	75.488000	B
75.533000	75.533000	B
75.762000	75.762000	B
75.877000	75.877000	B
75.900000	75.900000	B
75.924000	75.924000	B
75.951000	75.951000	B
76.218000	76.218000	B
76.318000	76.318000	B
76.368000	76.368000	B
76.409000	76.409000	B
76.687000	76.687000	B
76.799000	76.799000	B
76.823000	76.823000	B
76.845000	76.845000	B
76.869000	76.869000	B
77.146000	77.146000	B
77.238000	77.238000	B
77.264000	77.264000	B
77.286000	77.286000	B
77.309000	77.309000	B
77.332000	77.332000	B
77.379000	77.379000	B
77.395000	77.395000	B
77.609000	77.609000	B
77.705000	77.705000	B
77.751000	77.751000	B
78.065000	78.065000	B
78.140000	78.140000	B
78.163000	78.163000	B
78.208000	78.208000	B
78.229000	78.229000	B
78.257000	78.257000	B
78.532000	78.532000	B
78.600000	78.600000	B
78.623000	78.623000	B
78.995000	78.995000	B
79.180000	79.180000	B
120.075000	120.075000	B
120.084000	120.084000	B
120.140000	120.140000	B
120.163000	120.163000	B
120.232000	120.232000	B
120.532000	120.532000	B
120.673000	120.673000	B
120.897000	120.897000	B
120.994000	120.994000	B
121.063000	121.063000	B
121.087000	121.087000	B
121.137000	121.137000	B
121.157000	121.157000	B
121.449000	121.449000	B
121.454000	121.454000	B
121.547000	121.547000	B
121.574000	121.574000	B
121.596000	121.596000	B
121.919000	121.919000	B
121.985000	121.985000	B
122.008000	122.008000	B
122.034000	122.034000	B
122.054000	122.054000	B
122.077000	122.077000	B
122.101000	122.101000	B
122.369000	122.369000	B
122.448000	122.448000	B
122.518000	122.518000	B
122.540000	122.540000	B
122.563000	122.563000	B
122.854000	122.854000	B
122.909000	122.909000	B
122.932000	122.932000	B
122.959000	122.959000	B
122.981000	122.981000	B
123.004000	123.004000	B
123.209000	123.209000	B
123.302000	123.302000	B
123.393000	123.393000	B
123.420000	123.420000	B
123.440000	123.440000	B
123.463000	123.463000	B
123.762000	123.762000	B
123.854000	123.854000	B
123.881000	123.881000	B
123.904000	123.904000	B
123.927000	123.927000	B
124.225000	124.225000	B
124.316000	124.316000	B
124.368000	124.368000	B
124.411000	124.411000	B
124.684000	124.684000	B
124.777000	124.777000	B
124.827000	124.827000	B
124.846000	124.846000	B
124.870000	124.870000	B
125.149000	125.149000	B
125.240000	125.240000	B
125.267000	125.267000	B
125.288000	125.288000	B
125.311000	125.311000	B
125.515000	125.515000	B
125.610000	125.610000	B
125.677000	125.677000	B
125.699000	125.699000	B
125.725000	125.725000	B
125.746000	125.746000	B
125.768000	125.768000	B
125.815000	125.815000	B
125.933000	125.933000	B
125.975000	125.975000	B
126.071000	126.071000	B
126.083000	126.083000	B
126.187000	126.187000	B
126.209000	126.209000	B
126.230000	126.230000	B
126.533000	126.533000	B
126.622000	126.622000	B
126.647000	126.647000	B
126.671000	126.671000	B
126.693000	126.693000	B
126.737000	126.737000	B
126.997000	126.997000	B
127.008000	127.008000	B
127.086000	127.086000	B
127.456000	127.456000	B
127.525000	127.525000	B
127.547000	127.547000	B
127.595000	127.595000	B
127.618000	127.618000	B
127.918000	127.918000	B
127.986000	127.986000	B
128.010000	128.010000	B
128.037000	128.037000	B
128.058000	128.058000	B
128.376000	128.376000	B
128.448000	128.448000	B
128.473000	128.473000	B
128.521000	128.521000	B
128.541000	128.541000	B
128.840000	128.840000	B
128.909000	128.909000	B
128.932000	128.932000	B
128.960000	128.960000	B
128.981000	128.981000	B
129.303000	129.303000	B
129.371000	129.371000	B
129.392000	129.392000	B
129.441000	129.441000	B
129.462000	129.462000	B
129.755000	129.755000	B
129.853000	129.853000	B
129.877000	129.877000	B
129.899000	129.899000	B
130.216000	130.216000	B
130.316000	130.316000	B
130.342000	130.342000	B
130.365000	130.365000	B
130.388000	130.388000	B
130.689000	130.689000	B
130.700000	130.700000	B
130.799000	130.799000	B
130.822000	130.822000	B
130.848000	130.848000	B
131.147000	131.147000	B
131.236000	131.236000	B
131.264000	131.264000	B
131.286000	131.286000	B
131.308000	131.308000	B
131.331000	131.331000	B
131.610000	131.610000	B
131.701000	131.701000	B
131.726000	131.726000	B
131.749000	131.749000	B
132.073000	132.073000	B
132.185000	132.185000	B
132.207000	132.207000	B
132.229000	132.229000	B
132.531000	132.531000	B
132.649000	132.649000	B
132.674000	132.674000	B
132.719000	132.719000	B
132.995000	132.995000	B
133.111000	133.111000	B
133.135000	133.135000	B
133.181000	133.181000	B
133.456000	133.456000	B
133.525000	133.525000	B
133.547000	133.547000	B
133.574000	133.574000	B
133.594000	133.594000	B
133.615000	133.615000	B
133.918000	133.918000	B
133.929000	133.929000	B
134.030000	134.030000	B
134.057000	134.057000	B
134.165000	134.165000	B
134.182000	134.182000	B
134.381000	134.381000	B
134.392000	134.392000	B
134.513000	134.513000	B
134.526000	134.526000	B
134.543000	134.543000	B
134.562000	134.562000	B
134.744000	134.744000	B
134.853000	134.853000	B
134.868000	134.868000	B
134.909000	134.909000	B
134.932000	134.932000	B
134.959000	134.959000	B
134.983000	134.983000	B
135.001000	135.001000	B
135.027000	135.027000	B
135.071000	135.071000	B
135.090000	135.090000	B
135.304000	135.304000	B
135.314000	135.314000	B
135.763000	135.763000	B
135.832000	135.832000	B
135.856000	135.856000	B
135.905000	135.905000	B
135.929000	135.929000	B
136.225000	136.225000	B
136.294000	136.294000	B
136.317000	136.317000	B
136.345000	136.345000	B
136.367000	136.367000	B
136.687000	136.687000	B
136.757000	136.757000	B
136.779000	136.779000	B
136.804000	136.804000	B
136.824000	136.824000	B
136.848000	136.848000	B
137.148000	137.148000	B
137.160000	137.160000	B
137.217000	137.217000	B
137.239000	137.239000	B
137.264000	137.264000	B
137.285000	137.285000	B
137.309000	137.309000	B
137.444000	137.444000	B
137.465000	137.465000	B
137.611000	137.611000	B
137.621000	137.621000	B
137.701000	137.701000	B
137.725000	137.725000	B
137.750000	137.750000	B
137.773000	137.773000	B
138.071000	138.071000	B
138.161000	138.161000	B
138.210000	138.210000	B
138.232000	138.232000	B
138.531000	138.531000	B
138.623000	138.623000	B
138.673000	138.673000	B
138.694000	138.694000	B
138.717000	138.717000	B
138.739000	138.739000	B
138.763000	138.763000	B
138.780000	138.780000	B
138.995000	138.995000	B
139.006000	139.006000	B
139.063000	139.063000	B
139.086000	139.086000	B
139.136000	139.136000	B
139.455000	139.455000	B
139.574000	139.574000	B
139.596000	139.596000	B
139.618000	139.618000	B
139.917000	139.917000	B
139.986000	139.986000	B
140.010000	140.010000	B
140.037000	140.037000	B
140.057000	140.057000	B
140.080000	140.080000	B
140.239000	140.239000	B
140.372000	140.372000	B
140.448000	140.448000	B
140.470000	140.470000	B
140.495000	140.495000	B
140.515000	140.515000	B
140.537000	140.537000	B
140.701000	140.701000	B
140.839000	140.839000	B
140.908000	140.908000	B
140.932000	140.932000	B
140.956000	140.956000	B
140.978000	140.978000	B
141.000000	141.000000	B
141.160000	141.160000	B
141.302000	141.302000	B
141.418000	141.418000	B
141.440000	141.440000	B
141.491000	141.491000	B
141.504000	141.504000	B
141.778000	141.778000	B
141.794000	141.794000	B
141.831000	141.831000	B
141.857000	141.857000	B
142.226000	142.226000	B
142.236000	142.236000	B
142.294000	142.294000	B
142.316000	142.316000	B
142.365000	142.365000	B
142.387000	142.387000	B
142.410000	142.410000	B
142.687000	142.687000	B
142.779000	142.779000	B
142.805000	142.805000	B
142.826000	142.826000	B
143.032000	143.032000	B
143.148000	143.148000	B
143.216000	143.216000	B
143.240000	143.240000	B
143.263000	143.263000	B
143.284000	143.284000	B
143.307000	143.307000	B
143.608000	143.608000	B
143.678000	143.678000	B
143.701000	143.701000	B
143.750000	143.750000	B
144.071000	144.071000	B
144.141000	144.141000	B
144.162000	144.162000	B
144.189000	144.189000	B
144.210000	144.210000	B
144.231000	144.231000	B
144.256000	144.256000	B
144.534000	144.534000	B
144.545000	144.545000	B
144.623000	144.623000	B
144.673000	144.673000	B
144.694000	144.694000	B
144.828000	144.828000	B
144.994000	144.994000	B
145.085000	145.085000	B
145.111000	145.111000	B
145.133000	145.133000	B
145.156000	145.156000	B
145.177000	145.177000	B
145.196000	145.196000	B
145.471000	145.471000	B
145.546000	145.546000	B
145.596000	145.596000	B
145.617000	145.617000	B
145.917000	145.917000	B
146.030000	146.030000	B
146.055000	146.055000	B
146.077000	146.077000	B
146.101000	146.101000	B
146.122000	146.122000	B
146.378000	146.378000	B
146.448000	146.448000	B
146.471000	146.471000	B
146.496000	146.496000	B
146.518000	146.518000	B
146.840000	146.840000	B
146.954000	146.954000	B
146.980000	146.980000	B
147.002000	147.002000	B
147.303000	147.303000	B
147.391000	147.391000	B
147.417000	147.417000	B
147.443000	147.443000	B
147.488000	147.488000	B
147.671000	147.671000	B
147.764000	147.764000	B
147.833000	147.833000	B
147.854000	147.854000	B
147.880000	147.880000	B
147.901000	147.901000	B
147.927000	147.927000	B
148.223000	148.223000	B
148.292000	148.292000	B
148.316000	148.316000	B
148.364000	148.364000	B
148.384000	148.384000	B
148.411000	148.411000	B
148.689000	148.689000	B
148.700000	148.700000	B
148.778000	148.778000	B
148.932000	148.932000	B
148.949000	148.949000	B
149.164000	149.164000	B
149.178000	149.178000	B
149.295000	149.295000	B
149.316000	149.316000	B
149.336000	149.336000	B
149.351000	149.351000	B
149.622000	149.622000	B
149.679000	149.679000	B
149.860000	149.860000	B
149.907000	149.907000	B
149.975000	149.975000	B
150.064000	150.064000	B
150.186000	150.186000	B
150.209000	150.209000	B
150.253000	150.253000	B
150.319000	150.319000	B
150.348000	150.348000	B
150.368000	150.368000	B
150.392000	150.392000	B
150.415000	150.415000	B
150.435000	150.435000	B
150.524000	150.524000	B
150.644000	150.644000	B
150.667000	150.667000	B
150.690000	150.690000	B
150.713000	150.713000	B
150.758000	150.758000	B
150.779000	150.779000	B
150.829000	150.829000	B
150.851000	150.851000	B
150.874000	150.874000	B
150.896000	150.896000	B
150.983000	150.983000	B
151.107000	151.107000	B
151.130000	151.130000	B
151.152000	151.152000	B
151.176000	151.176000	B
151.221000	151.221000	B
151.241000	151.241000	B
151.290000	151.290000	B
151.312000	151.312000	B
151.334000	151.334000	B
151.355000	151.355000	B
151.379000	151.379000	B
151.448000	151.448000	B
151.569000	151.569000	B
151.591000	151.591000	B
151.615000	151.615000	B
151.679000	151.679000	B
151.702000	151.702000	B
151.732000	151.732000	B
151.751000	151.751000	B
151.773000	151.773000	B
151.794000	151.794000	B
151.818000	151.818000	B
151.844000	151.844000	B
151.908000	151.908000	B
152.029000	152.029000	B
152.052000	152.052000	B
152.098000	152.098000	B
152.141000	152.141000	B
152.164000	152.164000	B
152.214000	152.214000	B
152.236000	152.236000	B
152.258000	152.258000	B
152.280000	152.280000	B
152.303000	152.303000	B
152.368000	152.368000	B
152.491000	152.491000	B
152.514000	152.514000	B
152.560000	152.560000	B
152.606000	152.606000	B
152.627000	152.627000	B
152.656000	152.656000	B
152.672000	152.672000	B
152.695000	152.695000	B
152.718000	152.718000	B
152.740000	152.740000	B
152.762000	152.762000	B
152.830000	152.830000	B
152.953000	152.953000	B
152.976000	152.976000	B
153.021000	153.021000	B
153.063000	153.063000	B
153.086000	153.086000	B
153.115000	153.115000	B
153.135000	153.135000	B
153.158000	153.158000	B
153.180000	153.180000	B
153.203000	153.203000	B
153.294000	153.294000	B
153.413000	153.413000	B
153.437000	153.437000	B
153.527000	153.527000	B
153.548000	153.548000	B
153.579000	153.579000	B
153.598000	153.598000	B
153.621000	153.621000	B
153.644000	153.644000	B
153.666000	153.666000	B
153.687000	153.687000	B
153.753000	153.753000	B
153.944000	153.944000	B
153.989000	153.989000	B
154.011000	154.011000	B
154.059000	154.059000	B
154.080000	154.080000	B
154.103000	154.103000	B
154.125000	154.125000	B
154.148000	154.148000	B
154.216000	154.216000	B
154.338000	154.338000	B
154.449000	154.449000	B
154.469000	154.469000	B
154.500000	154.500000	B
154.520000	154.520000	B
154.542000	154.542000	B
154.565000	154.565000	B
154.587000	154.587000	B
154.609000	154.609000	B
154.678000	154.678000	B
154.820000	154.820000	B
154.844000	154.844000	B
154.867000	154.867000	B
154.910000	154.910000	B
154.933000	154.933000	B
154.964000	154.964000	B
154.982000	154.982000	B
155.005000	155.005000	B
155.028000	155.028000	B
155.050000	155.050000	B
155.074000	155.074000	B
155.137000	155.137000	B
155.260000	155.260000	B
155.284000	155.284000	B
155.305000	155.305000	B
155.329000	155.329000	B
155.374000	155.374000	B
155.395000	155.395000	B
155.442000	155.442000	B
155.465000	155.465000	B
155.487000	155.487000	B
155.509000	155.509000	B
155.531000	155.531000	B
155.600000	155.600000	B
155.745000	155.745000	B
155.832000	155.832000	B
155.854000	155.854000	B
155.886000	155.886000	B
155.904000	155.904000	B
155.927000	155.927000	B
155.950000	155.950000	B
155.972000	155.972000	B
155.995000	155.995000	B
156.063000	156.063000	B
156.182000	156.182000	B
156.204000	156.204000	B
156.251000	156.251000	B
156.296000	156.296000	B
156.317000	156.317000	B
156.347000	156.347000	B
156.367000	156.367000	B
156.389000	156.389000	B
156.411000	156.411000	B
156.435000	156.435000	B
156.457000	156.457000	B
156.522000	156.522000	B
156.645000	156.645000	B
156.667000	156.667000	B
156.757000	156.757000	B
156.780000	156.780000	B
156.827000	156.827000	B
156.849000	156.849000	B
156.872000	156.872000	B
156.895000	156.895000	B
156.919000	156.919000	B
156.984000	156.984000	B
157.107000	157.107000	B
157.131000	157.131000	B
157.153000	157.153000	B
157.219000	157.219000	B
157.239000	157.239000	B
157.269000	157.269000	B
157.289000	157.289000	B
157.312000	157.312000	B
157.334000	157.334000	B
157.357000	157.357000	B
157.379000	157.379000	B
157.446000	157.446000	B
157.569000	157.569000	B
157.592000	157.592000	B
157.615000	157.615000	B
157.678000	157.678000	B
157.701000	157.701000	B
157.731000	157.731000	B
157.750000	157.750000	B
157.773000	157.773000	B
157.796000	157.796000	B
157.819000	157.819000	B
157.841000	157.841000	B
157.909000	157.909000	B
158.031000	158.031000	B
158.054000	158.054000	B
158.076000	158.076000	B
158.141000	158.141000	B
158.163000	158.163000	B
158.194000	158.194000	B
158.213000	158.213000	B
158.235000	158.235000	B
158.258000	158.258000	B
158.280000	158.280000	B
158.303000	158.303000	B
158.370000	158.370000	B
158.493000	158.493000	B
158.516000	158.516000	B
158.539000	158.539000	B
158.602000	158.602000	B
158.625000	158.625000	B
158.655000	158.655000	B
158.674000	158.674000	B
158.696000	158.696000	B
158.718000	158.718000	B
158.741000	158.741000	B
158.763000	158.763000	B
158.831000	158.831000	B
158.953000	158.953000	B
159.063000	159.063000	B
159.085000	159.085000	B
159.116000	159.116000	B
159.136000	159.136000	B
159.158000	159.158000	B
159.180000	159.180000	B
159.202000	159.202000	B
159.225000	159.225000	B
159.294000	159.294000	B
159.415000	159.415000	B
159.438000	159.438000	B
159.525000	159.525000	B
159.547000	159.547000	B
159.576000	159.576000	B
159.596000	159.596000	B
159.619000	159.619000	B
159.641000	159.641000	B
159.664000	159.664000	B
159.687000	159.687000	B
159.754000	159.754000	B
159.877000	159.877000	B
159.900000	159.900000	B
159.922000	159.922000	B
159.985000	159.985000	B
160.008000	160.008000	B
160.038000	160.038000	B
160.058000	160.058000	B
160.081000	160.081000	B
160.103000	160.103000	B
160.126000	160.126000	B
160.149000	160.149000	B
160.216000	160.216000	B
160.339000	160.339000	B
160.362000	160.362000	B
160.385000	160.385000	B
160.408000	160.408000	B
160.453000	160.453000	B
160.474000	160.474000	B
160.504000	160.504000	B
160.523000	160.523000	B
160.546000	160.546000	B
160.569000	160.569000	B
160.591000	160.591000	B
160.614000	160.614000	B
160.677000	160.677000	B
160.798000	160.798000	B
160.820000	160.820000	B
160.867000	160.867000	B
160.911000	160.911000	B
160.934000	160.934000	B
160.964000	160.964000	B
160.984000	160.984000	B
161.006000	161.006000	B
161.028000	161.028000	B
161.051000	161.051000	B
161.074000	161.074000	B
161.138000	161.138000	B
161.261000	161.261000	B
161.284000	161.284000	B
161.374000	161.374000	B
161.395000	161.395000	B
161.424000	161.424000	B
161.445000	161.445000	B
161.467000	161.467000	B
161.490000	161.490000	B
161.512000	161.512000	B
161.534000	161.534000	B
161.598000	161.598000	B
161.722000	161.722000	B
161.745000	161.745000	B
161.768000	161.768000	B
161.791000	161.791000	B
161.834000	161.834000	B
161.857000	161.857000	B
161.887000	161.887000	B
161.906000	161.906000	B
161.929000	161.929000	B
161.951000	161.951000	B
161.974000	161.974000	B
161.997000	161.997000	B
162.061000	162.061000	B
162.183000	162.183000	B
162.206000	162.206000	B
162.297000	162.297000	B
162.318000	162.318000	B
162.347000	162.347000	B
162.368000	162.368000	B
162.390000	162.390000	B
162.413000	162.413000	B
162.435000	162.435000	B
162.456000	162.456000	B
162.521000	162.521000	B
162.644000	162.644000	B
162.667000	162.667000	B
162.690000	162.690000	B
162.713000	162.713000	B
162.757000	162.757000	B
162.780000	162.780000	B
162.809000	162.809000	B
162.829000	162.829000	B
162.851000	162.851000	B
162.874000	162.874000	B
162.897000	162.897000	B
162.920000	162.920000	B
162.984000	162.984000	B
163.106000	163.106000	B
163.130000	163.130000	B
163.220000	163.220000	B
163.240000	163.240000	B
163.273000	163.273000	B
163.291000	163.291000	B
163.313000	163.313000	B
163.335000	163.335000	B
163.358000	163.358000	B
163.380000	163.380000	B
163.446000	163.446000	B
163.614000	163.614000	B
163.637000	163.637000	B
163.680000	163.680000	B
163.703000	163.703000	B
163.734000	163.734000	B
163.753000	163.753000	B
163.776000	163.776000	B
163.798000	163.798000	B
163.820000	163.820000	B
163.844000	163.844000	B
163.906000	163.906000	B
164.029000	164.029000	B
164.052000	164.052000	B
164.142000	164.142000	B
164.164000	164.164000	B
164.194000	164.194000	B
164.214000	164.214000	B
164.236000	164.236000	B
164.259000	164.259000	B
164.282000	164.282000	B
164.305000	164.305000	B
